product_id,seller_id,units_total,nonzero_demand_periods,n_time_periods,units_mean,units_std,COV2,ADI,type
a50acd33ba7a8da8e9db65094fa990a4,8581055ce74af1daba164fdbd55a40de,88.0,41,66,2.1463414634146343,1.2759501481201392,0.3534026342975207,1.6097560975609757,Intermitent
cac9e5692471a0700418aa3400b9b2b1,7ea5bfa6c340f58f8e71fc1f0412b0d6,88.0,24,38,3.6666666666666665,2.2393063108076996,0.37297879985627025,1.5833333333333333,Intermitent
c9c6fde711572c1ad99ca12728c6af00,562fc2f2c2863ab7e79a9e4388a58a14,86.0,17,28,5.0588235294117645,4.249567452036944,0.7056517036235802,1.6470588235294117,Lumpy
bee2e070c39f3dd2f6883a17a5f0da45,4e922959ae960d389249c378d1c939f5,86.0,20,24,4.3,3.045272436174852,0.5015513364265182,1.2,Eratic
a6ad77b15e566298a4e8ee2011ab1255,1025f0e2d44d7041d6cf58b6550e0bfa,86.0,16,55,5.375,6.800735254367722,1.600865332612223,3.4375,Lumpy
d04857e7b4b708ee8b8b9921163edba3,9f505651f4a6abe901a56cdc21508025,85.0,32,47,2.65625,1.9278832617582793,0.526773077352383,1.46875,Lumpy
cec09725da5ed01471d9a505e7389d37,4d6d651bd7684af3fffabd5f08d12e5a,82.0,36,69,2.2777777777777777,1.814404445558788,0.6345202685476333,1.9166666666666667,Lumpy
962a6951154f98f2c8e9a5b8b2bcf4a9,1025f0e2d44d7041d6cf58b6550e0bfa,81.0,15,24,5.4,10.547850153331856,3.8154027042915923,1.6,Lumpy
19421075ae0b585f2dc13ff149e2119d,4c2b230173bb36f9b240f2b8ac11786e,81.0,25,36,3.24,4.225714929649973,1.7010237260580203,1.44,Lumpy
5411e9269501a870cabf632f05655131,3d871de0142ce09b7081e2b9d1733cb1,81.0,25,68,3.24,4.6393246634971925,2.0503099121068944,2.72,Lumpy
7e0dc102074f8285580c9777f79c90cf,e26901d5ab434ce92fd9b5c256820a4e,80.0,15,29,5.333333333333333,5.6146068004633705,1.1082589285714286,1.9333333333333333,Lumpy
363218ba55c610b750224f90bdd34be1,33a6f4b1e7cdc205511e76ba1b6e0186,80.0,20,30,4.0,3.2118202741878648,0.6447368421052632,1.5,Lumpy
93c902b021a9e594f658ab1b0351602a,2e90cb1677d35cfe24eef47d441b7c87,79.0,30,40,2.6333333333333333,2.9300268721061875,1.2380310405604764,1.3333333333333333,Lumpy
64fb265487de2238627ce43fe8a67efc,4a3ca9315b744ce9f8e9374361493884,78.0,34,55,2.2941176470588234,1.4040938362129742,0.3745940669017595,1.6176470588235294,Intermitent
2948658cb6abc82847412be7201bfc4c,955fee9216a65b617aa5c0531780ce60,78.0,10,16,7.8,6.957010852370435,0.7955292570677188,1.6,Lumpy
25f86162fee18735fffdb762dcb10d7c,1a3df491d1c4f1589fc2b934ada68bf2,78.0,35,56,2.2285714285714286,2.9314292266613515,1.7302374598754688,1.6,Lumpy
bd6e6fce9ada76ea2db0f1912e8e478f,1835b56ce799e6a4dc4eddc053f04066,77.0,28,50,2.75,1.9555239896442267,0.5056626874808693,1.7857142857142858,Lumpy
781afe929e3016a667f5f439afd55fce,08633c14ef2db992c11f840f04fad4cd,77.0,25,35,3.08,2.8711205710198473,0.8689632877944568,1.4,Lumpy
18b0e642cbae7251e60a64aa07dd9eb9,85d9eb9ddc5d00ca9336a2219c97bb13,75.0,28,59,2.6785714285714284,2.1266139218219116,0.6303341563786007,2.107142857142857,Lumpy
aba86c093ccdbac75b09111d57e50004,7c67e1448b00f6e969d365cea6b010ab,75.0,28,64,2.6785714285714284,2.8551911323265915,1.1362238683127575,2.2857142857142856,Lumpy
0152f69b6cf919bcdaf117aa8c43e5a2,d2374cbcbb3ca4ab1086534108cc3ab7,74.0,29,79,2.5517241379310347,1.8044826503649127,0.500078263591777,2.7241379310344827,Lumpy
ab1f9387c0627dd24000bfbc54fdeee0,8b321bb669392f5163d04c59e235e066,74.0,27,34,2.740740740740741,1.5340392280761117,0.31328313760746174,1.2592592592592593,Smooth
629e019a6f298a83aeecc7877964f935,c003204e1ab016dfa150abc119207b24,74.0,34,45,2.176470588235294,1.1926692303602573,0.30028554352878684,1.3235294117647058,Intermitent
0d85c435fd60b277ffb9e9b0f88f927a,f457c46070d02cadd8a68551231220dd,74.0,12,23,6.166666666666667,5.474458600601247,0.7881001394514905,1.9166666666666667,Lumpy
3354a4e684f5e7199f9407db70ccd92b,7a67c85e85bb2ce8582c35f2203ad736,74.0,26,36,2.8461538461538463,2.476970854770927,0.7573995617238862,1.3846153846153846,Lumpy
97017430754804328eb9597b7f85da03,ea8482cd71df3c1969d7b9473ff13abc,73.0,28,42,2.607142857142857,1.6630914033428876,0.40691395091845445,1.5,Intermitent
461f43be3bdf8844e65b62d9ac2c7a5a,4869f7a5dfa277a7dca6462dcf3b52b2,73.0,28,61,2.607142857142857,1.969005872765271,0.5703801004983214,2.1785714285714284,Lumpy
703d742887bb9267f89b675608ba7aa0,640e21a7d01df7614a3b4923e990d40c,72.0,16,19,4.5,5.876506898943737,1.7053497942386835,1.1875,Eratic
e03102efbc2229024c89be731f0aedcb,2c9e548be18521d1c43cde1c582c6de8,71.0,25,42,2.84,2.4779023386727737,0.7612576869668719,1.68,Lumpy
2a2d22ae30e026f1893083c8405ca522,1a3df491d1c4f1589fc2b934ada68bf2,71.0,34,56,2.088235294117647,2.1932077940330883,1.103063966384736,1.6470588235294117,Lumpy
30ac6df06dc59ad72cf2f158fc2d904c,0dd184061fb0eaa7ca37932c68ab91c5,71.0,18,23,3.9444444444444446,4.065236006783575,1.062184207148441,1.2777777777777777,Eratic
f71973c922ccaab05514a36a8bc741b8,5dceca129747e92ff8ef7a997dc4f8ca,71.0,29,51,2.4482758620689653,1.9745923068636533,0.6504803468699524,1.7586206896551724,Lumpy
054515fd15bc1a2029f10de97ffa9120,e9779976487b77c6d4ac45f75ec7afe9,71.0,15,26,4.733333333333333,3.305118685283408,0.48757332728766967,1.7333333333333334,Intermitent
569ffd16f8032478cbeb9800f2e94ba0,20cb7c2fde3e5bf10f0bbe7394e1c6a9,71.0,24,76,2.9583333333333335,2.8964621098200456,0.9586089716498626,3.1666666666666665,Lumpy
bbaef2eadf31fe3ea6702077398be06c,cc419e0650a3c5ba77189a1882b7556a,70.0,23,25,3.0434782608695654,1.7959110341795184,0.34820037105751384,1.0869565217391304,Smooth
4298b7e67dc399c200662b569563a2b2,88460e8ebdecbfecb5f9601833981930,70.0,15,24,4.666666666666667,3.415650255319866,0.5357142857142856,1.6,Lumpy
b623b7cb05ee3248fbe4a6ecbeed79a4,7aa4334be125fcdd2ba64b3180029f14,70.0,16,39,4.375,7.847504911329036,3.2174149659863946,2.4375,Lumpy
1613b819ab5dae53aead2dbb4ebdb378,16090f2ca825584b5a147ab24aa30c86,70.0,23,27,3.0434782608695654,1.4295028019803129,0.2206122448979592,1.173913043478261,Smooth
e44f675b60b3a3a2453ec36421e06f0f,218d46b86c1881d022bce9c68a7d4b15,70.0,18,28,3.888888888888889,2.784175638663643,0.5125570228091236,1.5555555555555556,Lumpy
11875b30b49585209e608f40e8082e65,669ae81880e08f269a64487cfb287169,70.0,29,35,2.413793103448276,1.6800774084910992,0.484460641399417,1.206896551724138,Smooth
